schema_version,record_type,id,unit_id,rights_id,segment_id,relation_type,order,source_anchor,target_reference,resolution_status,source_locator,target_locator,provenance
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0364,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0476,index-refers-to-volume1-anchor,364,O007-FREMLIN-V1-MTI-GE0110,133Xc,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10171,source/id-ID/mti.tex:5729,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0365,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0476,index-refers-to-volume1-anchor,365,O007-FREMLIN-V1-MTI-GE0110,134Fa,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10171,source/id-ID/mti.tex:5729,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0366,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0476,index-refers-to-volume1-anchor,366,O007-FREMLIN-V1-MTI-GE0110,134Xe,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10171,source/id-ID/mti.tex:5729,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0367,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0476,index-refers-to-volume1-anchor,367,O007-FREMLIN-V1-MTI-GE0110,135Xa,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10172,source/id-ID/mti.tex:5730,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0368,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0476,index-refers-to-volume1-anchor,368,O007-FREMLIN-V1-MTI-GE0110,1A2A,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10172,source/id-ID/mti.tex:5730,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0369,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0476,index-refers-to-volume1-anchor,369,O007-FREMLIN-V1-MTI-GE0110,1A2B,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10172,source/id-ID/mti.tex:5730,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0370,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0476,index-refers-to-volume1-anchor,370,O007-FREMLIN-V1-MTI-GE0110,1A2D,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10172,source/id-ID/mti.tex:5730,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0371,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0476,index-refers-to-volume1-anchor,371,O007-FREMLIN-V1-MTI-GE0110,111Gc,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10173,source/id-ID/mti.tex:5731,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0372,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0476,index-refers-to-volume1-anchor,372,O007-FREMLIN-V1-MTI-GE0110,111Ye,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10173,source/id-ID/mti.tex:5731,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0373,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0476,index-refers-to-volume1-anchor,373,O007-FREMLIN-V1-MTI-GE0110,114G,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10173,source/id-ID/mti.tex:5731,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0374,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0476,index-refers-to-volume1-anchor,374,O007-FREMLIN-V1-MTI-GE0110,134Xd,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10173,source/id-ID/mti.tex:5731,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0375,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0479,index-refers-to-volume1-anchor,375,O007-FREMLIN-V1-MTI-GE0111,113,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10510,source/id-ID/mti.tex:5885,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0376,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0479,index-refers-to-volume1-anchor,376,O007-FREMLIN-V1-MTI-GE0111,113A,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10510,source/id-ID/mti.tex:5885,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0377,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0479,index-refers-to-volume1-anchor,377,O007-FREMLIN-V1-MTI-GE0111,114Xd,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10510,source/id-ID/mti.tex:5885,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0378,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0479,index-refers-to-volume1-anchor,378,O007-FREMLIN-V1-MTI-GE0111,132B,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10510,source/id-ID/mti.tex:5885,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0379,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0479,index-refers-to-volume1-anchor,379,O007-FREMLIN-V1-MTI-GE0111,132Xg,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10510,source/id-ID/mti.tex:5885,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0380,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0479,index-refers-to-volume1-anchor,380,O007-FREMLIN-V1-MTI-GE0111,136Ya,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10511,source/id-ID/mti.tex:5886,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0381,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0479,index-refers-to-volume1-anchor,381,O007-FREMLIN-V1-MTI-GE0111,114C,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10515,source/id-ID/mti.tex:5887,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0382,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0479,index-refers-to-volume1-anchor,382,O007-FREMLIN-V1-MTI-GE0111,115C,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10515,source/id-ID/mti.tex:5887,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0383,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0479,index-refers-to-volume1-anchor,383,O007-FREMLIN-V1-MTI-GE0111,132Xa,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10517,source/id-ID/mti.tex:5888,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0384,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0480,index-refers-to-volume1-anchor,384,O007-FREMLIN-V1-MTI-GE0112,113Ya,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10519,source/id-ID/mti.tex:5890,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0385,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0480,index-refers-to-volume1-anchor,385,O007-FREMLIN-V1-MTI-GE0112,132A,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10520,source/id-ID/mti.tex:5891,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0386,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0480,index-refers-to-volume1-anchor,386,O007-FREMLIN-V1-MTI-GE0112,132E,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10520,source/id-ID/mti.tex:5891,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0387,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0480,index-refers-to-volume1-anchor,387,O007-FREMLIN-V1-MTI-GE0112,132B,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10520,source/id-ID/mti.tex:5891,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0388,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0480,index-refers-to-volume1-anchor,388,O007-FREMLIN-V1-MTI-GE0112,132Xa,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10521,source/id-ID/mti.tex:5892,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0389,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0480,index-refers-to-volume1-anchor,389,O007-FREMLIN-V1-MTI-GE0112,132Xi,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10521,source/id-ID/mti.tex:5892,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0390,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0480,index-refers-to-volume1-anchor,390,O007-FREMLIN-V1-MTI-GE0112,132Xk,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10522,source/id-ID/mti.tex:5893,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0391,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0480,index-refers-to-volume1-anchor,391,O007-FREMLIN-V1-MTI-GE0112,132Ya,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10522,source/id-ID/mti.tex:5893,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0392,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0480,index-refers-to-volume1-anchor,392,O007-FREMLIN-V1-MTI-GE0112,132Yc,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10522,source/id-ID/mti.tex:5893,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0393,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0480,index-refers-to-volume1-anchor,393,O007-FREMLIN-V1-MTI-GE0112,133Je,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10523,source/id-ID/mti.tex:5894,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0394,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0482,index-refers-to-volume1-anchor,394,O007-FREMLIN-V1-MTI-GE0113,123D,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10587,source/id-ID/mti.tex:5927,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0395,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0485,index-refers-to-volume1-anchor,395,O007-FREMLIN-V1-MTI-GE0114,1A1J,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10622,source/id-ID/mti.tex:5941,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0396,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0487,index-refers-to-volume1-anchor,396,O007-FREMLIN-V1-MTI-GE0115,134Yl,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10642,source/id-ID/mti.tex:5948,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0397,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0487,index-refers-to-volume1-anchor,397,O007-FREMLIN-V1-MTI-GE0115,134Yo,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10642,source/id-ID/mti.tex:5948,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0398,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0500,index-refers-to-volume1-anchor,398,O007-FREMLIN-V1-MTI-GE0116,112Bd,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10790,source/id-ID/mti.tex:6029,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0399,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0500,index-refers-to-volume1-anchor,399,O007-FREMLIN-V1-MTI-GE0116,112Bd,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10795,source/id-ID/mti.tex:6030,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0400,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0501,index-refers-to-volume1-anchor,400,O007-FREMLIN-V1-MTI-GE0117,1A1Hb,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:10963,source/id-ID/mti.tex:6104,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0401,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0505,index-refers-to-volume1-anchor,401,O007-FREMLIN-V1-MTI-GE0118,112De,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:11050,source/id-ID/mti.tex:6134,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0402,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0509,index-refers-to-volume1-anchor,402,O007-FREMLIN-V1-MTI-GE0119,122Ye,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:11336,source/id-ID/mti.tex:6267,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0403,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0509,index-refers-to-volume1-anchor,403,O007-FREMLIN-V1-MTI-GE0119,133Ye,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:11336,source/id-ID/mti.tex:6267,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0404,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0516,index-refers-to-volume1-anchor,404,O007-FREMLIN-V1-MTI-GE0120,122Yd,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:11439,source/id-ID/mti.tex:6308,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0405,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0516,index-refers-to-volume1-anchor,405,O007-FREMLIN-V1-MTI-GE0120,133Yd,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:11439,source/id-ID/mti.tex:6308,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0406,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0518,index-refers-to-volume1-anchor,406,O007-FREMLIN-V1-MTI-GE0121,132C,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:11853,source/id-ID/mti.tex:6495,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0407,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0518,index-refers-to-volume1-anchor,407,O007-FREMLIN-V1-MTI-GE0121,132Xa,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:11853,source/id-ID/mti.tex:6495,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0408,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0521,index-refers-to-volume1-anchor,408,O007-FREMLIN-V1-MTI-GE0122,1A1B,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:11890,source/id-ID/mti.tex:6509,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0409,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0523,index-refers-to-volume1-anchor,409,O007-FREMLIN-V1-MTI-GE0123,121A,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:11967,source/id-ID/mti.tex:6543,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0410,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0530,index-refers-to-volume1-anchor,410,O007-FREMLIN-V1-MTI-GE0124,134K,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:12065,source/id-ID/mti.tex:6598,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0411,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0530,index-refers-to-volume1-anchor,411,O007-FREMLIN-V1-MTI-GE0124,134L,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:12065,source/id-ID/mti.tex:6598,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0412,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0531,index-refers-to-volume1-anchor,412,O007-FREMLIN-V1-MTI-GE0125,134K,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:12069,source/id-ID/mti.tex:6600,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0413,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0552,index-refers-to-volume1-anchor,413,O007-FREMLIN-V1-MTI-GE0126,115Ye,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:12419,source/id-ID/mti.tex:6768,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0414,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0559,index-refers-to-volume1-anchor,414,O007-FREMLIN-V1-MTI-GE0127,136B,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:12634,source/id-ID/mti.tex:6874,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0415,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0562,index-refers-to-volume1-anchor,415,O007-FREMLIN-V1-MTI-GE0128,122,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:12664,source/id-ID/mti.tex:6891,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0416,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0562,index-refers-to-volume1-anchor,416,O007-FREMLIN-V1-MTI-GE0128,122A,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:12664,source/id-ID/mti.tex:6891,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0417,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0569,index-refers-to-volume1-anchor,417,O007-FREMLIN-V1-MTI-GE0129,134Yl,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:12824,source/id-ID/mti.tex:6975,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0418,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0575,index-refers-to-volume1-anchor,418,O007-FREMLIN-V1-MTI-GE0130,114Xa,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:12944,source/id-ID/mti.tex:7048,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0419,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0592,index-refers-to-volume1-anchor,419,O007-FREMLIN-V1-MTI-GE0131,113Yb,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:13233,source/id-ID/mti.tex:7176,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0420,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0593,index-refers-to-volume1-anchor,420,O007-FREMLIN-V1-MTI-GE0132,131A,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:13244,source/id-ID/mti.tex:7178,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
1.1.0,xref,O007-FREMLIN-V1-MTI-XREF-0421,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,O007-FREMLIN-V1-MTI-SEGMENT-0593,index-refers-to-volume1-anchor,421,O007-FREMLIN-V1-MTI-GE0132,131B,resolved-in-corpus,authority/fremlin/source/mt1.2011/mti.tex:13244,source/id-ID/mti.tex:7178,"{""basis"":""Ordered Volume I index reference preserved exactly."",""kind"":""index-xref-map""}"
